,datetime,ip,name,latency,status
383,1582126813.384965,10.7.0.3,pump3sensor,7.965803146362305,1
384,1582126813.394688,10.7.0.3,municipaltanksensor,6.292104721069336,1
385,1582126813.438944,10.7.0.4,chlorinetanksensor,213.19198608398438,1
386,1582126813.594212,10.6.0.2,pump2sensor,8.636951446533203,1
387,1582126813.606509,10.7.0.3,valve3sensor,9.177207946777344,1
388,1582126813.607119,10.7.0.4,chlorinevalvesensor,9.559154510498047,1
389,1582126813.796641,10.6.0.1,valve1sensor,10.271072387695312,1
390,1582126813.822784,10.7.0.4,chlorinatorsensor,9.43899154663086,1
391,1582126813.986482,10.6.0.1,pump1sensor,9.390115737915039,1
392,1582126814.035223,10.7.0.4,chlorinepumpsensor,8.677959442138672,1
393,1582126814.382557,10.6.0.2,valve2sensor,215.99316596984863,1
394,1582126814.386214,10.6.0.1,reservoirsensor,9.98687744140625,1
395,1582126814.395105,10.7.0.3,pump3sensor,8.795022964477539,1
396,1582126814.405546,10.7.0.3,municipaltanksensor,9.67717170715332,1
397,1582126814.448591,10.7.0.4,chlorinetanksensor,8.420944213867188,1
398,1582126814.603622,10.6.0.2,pump2sensor,7.776975631713867,1
399,1582126814.616021,10.7.0.4,chlorinevalvesensor,7.969141006469727,1
400,1582126814.616765,10.7.0.3,valve3sensor,8.968830108642578,1
401,1582126814.807728,10.6.0.1,valve1sensor,9.439945220947266,1
402,1582126814.8322,10.7.0.4,chlorinatorsensor,7.818937301635742,1
403,1582126814.996026,10.6.0.1,pump1sensor,7.9059600830078125,1
404,1582126815.044778,10.7.0.4,chlorinepumpsensor,8.295059204101562,1
405,1582126815.393084,10.6.0.2,valve2sensor,8.919954299926758,1
406,1582126815.397566,10.6.0.1,reservoirsensor,9.899139404296875,1
407,1582126815.40375,10.7.0.3,pump3sensor,7.870197296142578,1
408,1582126815.413489,10.7.0.3,municipaltanksensor,6.77800178527832,1
409,1582126815.458087,10.7.0.4,chlorinetanksensor,8.295059204101562,1
410,1582126815.614918,10.6.0.2,pump2sensor,10.0860595703125,1
411,1582126815.626657,10.7.0.3,valve3sensor,8.841991424560547,1
412,1582126815.627006,10.7.0.4,chlorinevalvesensor,9.665966033935547,1
413,1582126815.819784,10.6.0.1,valve1sensor,10.854959487915039,1
414,1582126815.842283,10.7.0.4,chlorinatorsensor,8.495807647705078,1
415,1582126816.005053,10.6.0.1,pump1sensor,7.408857345581055,1
416,1582126816.053665,10.7.0.4,chlorinepumpsensor,8.326053619384766,1
417,1582126816.405184,10.6.0.2,valve2sensor,10.478973388671875,1
418,1582126816.41302,10.6.0.1,reservoirsensor,14.229059219360352,1
419,1582126816.424725,10.7.0.3,municipaltanksensor,10.062932968139648,1
420,1582126816.472596,10.7.0.4,chlorinetanksensor,13.585805892944336,1
421,1582126816.625351,10.6.0.2,pump2sensor,9.195089340209961,1
422,1582126816.626308,10.7.0.3,pump3sensor,220.5350399017334,1
423,1582126816.636251,10.7.0.3,valve3sensor,8.387088775634766,1
424,1582126816.638595,10.7.0.4,chlorinevalvesensor,10.302066802978516,1
425,1582126816.828991,10.6.0.1,valve1sensor,7.57908821105957,1
426,1582126817.015114,10.6.0.1,pump1sensor,8.855819702148438,1
427,1582126817.054572,10.7.0.4,chlorinatorsensor,211.08508110046387,1
428,1582126817.061641,10.7.0.4,chlorinepumpsensor,6.743907928466797,1
429,1582126817.414672,10.6.0.2,valve2sensor,8.913993835449219,1
430,1582126817.422874,10.6.0.1,reservoirsensor,8.716821670532227,1
431,1582126817.434481,10.7.0.3,municipaltanksensor,9.141206741333008,1
432,1582126817.635488,10.6.0.2,pump2sensor,9.788036346435547,1
433,1582126817.635891,10.7.0.3,pump3sensor,8.428812026977539,1
434,1582126817.643065,10.7.0.3,valve3sensor,5.843877792358398,1
435,1582126817.644843,10.7.0.4,chlorinevalvesensor,5.108118057250977,1
436,1582126817.690519,10.7.0.4,chlorinetanksensor,217.1001434326172,1
437,1582126817.83695,10.6.0.1,valve1sensor,6.742954254150391,1
438,1582126818.024761,10.6.0.1,pump1sensor,8.410215377807617,1
439,1582126818.062607,10.7.0.4,chlorinatorsensor,6.930112838745117,1
440,1582126818.068957,10.7.0.4,chlorinepumpsensor,6.114006042480469,1
441,1582126818.432911,10.6.0.1,reservoirsensor,8.28409194946289,1
442,1582126818.443921,10.7.0.3,municipaltanksensor,7.970094680786133,1
443,1582126818.634707,10.6.0.2,valve2sensor,218.81985664367676,1
444,1582126818.646732,10.7.0.3,pump3sensor,9.31406021118164,1
445,1582126818.647197,10.6.0.2,pump2sensor,10.092973709106445,1
446,1582126818.653353,10.7.0.3,valve3sensor,8.707046508789062,1
447,1582126818.699733,10.7.0.4,chlorinetanksensor,7.602930068969727,1
448,1582126818.846842,10.6.0.1,valve1sensor,9.438037872314453,1
449,1582126818.866851,10.7.0.4,chlorinevalvesensor,221.47703170776367,1
450,1582126819.034879,10.6.0.1,pump1sensor,9.518146514892578,1
451,1582126819.071654,10.7.0.4,chlorinatorsensor,7.45701789855957,1
452,1582126819.078916,10.7.0.4,chlorinepumpsensor,9.557008743286133,1
453,1582126819.444646,10.6.0.1,reservoirsensor,10.869026184082031,1
454,1582126819.454742,10.7.0.3,municipaltanksensor,9.539127349853516,1
455,1582126819.645762,10.6.0.2,valve2sensor,9.422063827514648,1
456,1582126819.660047,10.6.0.2,pump2sensor,11.466026306152344,1
457,1582126819.660368,10.7.0.3,pump3sensor,12.367010116577148,1
458,1582126819.665547,10.7.0.3,valve3sensor,10.93292236328125,1
459,1582126819.708974,10.7.0.4,chlorinetanksensor,7.631063461303711,1
460,1582126819.85866,10.6.0.1,valve1sensor,10.213851928710938,1
461,1582126819.875209,10.7.0.4,chlorinevalvesensor,6.761074066162109,1
462,1582126820.044367,10.6.0.1,pump1sensor,8.336067199707031,1
463,1582126820.081429,10.7.0.4,chlorinatorsensor,8.127927780151367,1
464,1582126820.089375,10.7.0.4,chlorinepumpsensor,9.733915328979492,1
465,1582126820.457307,10.6.0.1,reservoirsensor,11.508941650390625,1
466,1582126820.464016,10.7.0.3,municipaltanksensor,7.982015609741211,1
467,1582126820.655342,10.6.0.2,valve2sensor,7.973909378051758,1
468,1582126820.669337,10.6.0.2,pump2sensor,7.682085037231445,1
469,1582126820.670194,10.7.0.3,pump3sensor,8.846044540405273,1
470,1582126820.676921,10.7.0.3,valve3sensor,10.141134262084961,1
471,1582126820.718047,10.7.0.4,chlorinetanksensor,7.498979568481445,1
472,1582126820.868639,10.6.0.1,valve1sensor,8.368968963623047,1
473,1582126820.884968,10.7.0.4,chlorinevalvesensor,8.569002151489258,1
474,1582126821.053533,10.6.0.1,pump1sensor,8.254051208496094,1
475,1582126821.089451,10.7.0.4,chlorinatorsensor,7.660865783691406,1
476,1582126821.099618,10.7.0.4,chlorinepumpsensor,9.037017822265625,1
477,1582126821.466496,10.6.0.1,reservoirsensor,8.695840835571289,1
478,1582126821.473517,10.7.0.3,municipaltanksensor,8.27479362487793,1
479,1582126821.666205,10.6.0.2,valve2sensor,9.492158889770508,1
480,1582126821.678801,10.6.0.2,pump2sensor,9.077072143554688,1
481,1582126821.681969,10.7.0.3,pump3sensor,10.580778121948242,1
482,1582126821.685822,10.7.0.3,valve3sensor,8.404970169067383,1
483,1582126821.728475,10.7.0.4,chlorinetanksensor,8.852958679199219,1
484,1582126821.878085,10.6.0.1,valve1sensor,8.181095123291016,1
485,1582126821.891968,10.7.0.4,chlorinevalvesensor,6.614923477172852,1
486,1582126822.063372,10.6.0.1,pump1sensor,9.058952331542969,1
487,1582126822.100082,10.7.0.4,chlorinatorsensor,10.310173034667969,1
488,1582126822.108503,10.7.0.4,chlorinepumpsensor,7.2479248046875,1
489,1582126822.477114,10.6.0.1,reservoirsensor,8.962154388427734,1
490,1582126822.676734,10.6.0.2,valve2sensor,8.900165557861328,1
491,1582126822.691142,10.7.0.3,municipaltanksensor,214.72406387329102,1
492,1582126822.691381,10.6.0.2,pump2sensor,10.979890823364258,1
493,1582126822.694356,10.7.0.3,pump3sensor,10.82611083984375,1
494,1582126822.695215,10.7.0.3,valve3sensor,8.218050003051758,1
495,1582126822.737487,10.7.0.4,chlorinetanksensor,7.435083389282227,1
496,1582126822.887882,10.6.0.1,valve1sensor,8.167028427124023,1
497,1582126822.899932,10.7.0.4,chlorinevalvesensor,6.736993789672852,1
498,1582126823.072375,10.6.0.1,pump1sensor,8.274078369140625,1
499,1582126823.116542,10.7.0.4,chlorinepumpsensor,7.148981094360352,1
500,1582126823.318736,10.7.0.4,chlorinatorsensor,217.03600883483887,1
501,1582126823.488571,10.6.0.1,reservoirsensor,9.850025177001953,1
502,1582126823.686872,10.6.0.2,valve2sensor,9.11402702331543,1
503,1582126823.702695,10.6.0.2,pump2sensor,10.074853897094727,1
504,1582126823.708057,10.7.0.3,valve3sensor,11.683940887451172,1
505,1582126823.708454,10.7.0.3,pump3sensor,12.850046157836914,1
506,1582126823.746266,10.7.0.4,chlorinetanksensor,7.564067840576172,1
507,1582126823.898595,10.6.0.1,valve1sensor,9.095907211303711,1
508,1582126823.907769,10.7.0.4,chlorinevalvesensor,6.667137145996094,1
509,1582126823.910691,10.7.0.3,municipaltanksensor,218.32704544067383,1
510,1582126824.083366,10.6.0.1,pump1sensor,9.613990783691406,1
511,1582126824.125618,10.7.0.4,chlorinepumpsensor,7.457971572875977,1
512,1582126824.499997,10.6.0.1,reservoirsensor,9.746074676513672,1
513,1582126824.538781,10.7.0.4,chlorinatorsensor,218.43218803405762,1
514,1582126824.696979,10.6.0.2,valve2sensor,8.484840393066406,1
515,1582126824.712155,10.6.0.2,pump2sensor,7.854938507080078,1
516,1582126824.720255,10.7.0.3,valve3sensor,10.277032852172852,1
517,1582126824.720608,10.7.0.3,pump3sensor,10.895013809204102,1
518,1582126824.75591,10.7.0.4,chlorinetanksensor,8.047103881835938,1
519,1582126824.909921,10.6.0.1,valve1sensor,9.689092636108398,1
520,1582126824.918018,10.7.0.4,chlorinevalvesensor,8.502006530761719,1
521,1582126825.094698,10.6.0.1,pump1sensor,9.694099426269531,1
522,1582126825.130856,10.7.0.3,municipaltanksensor,218.69206428527832,1
523,1582126825.134575,10.7.0.4,chlorinepumpsensor,7.758140563964844,1
524,1582126825.510917,10.6.0.1,reservoirsensor,9.299993515014648,1
525,1582126825.547889,10.7.0.4,chlorinatorsensor,7.488012313842773,1
526,1582126825.709013,10.6.0.2,valve2sensor,10.402202606201172,1
527,1582126825.721287,10.6.0.2,pump2sensor,7.542848587036133,1
528,1582126825.730039,10.7.0.3,pump3sensor,8.219003677368164,1
529,1582126825.730421,10.7.0.3,valve3sensor,8.841991424560547,1
530,1582126825.766466,10.7.0.4,chlorinetanksensor,8.903980255126953,1
531,1582126825.920946,10.6.0.1,valve1sensor,9.763956069946289,1
532,1582126825.929413,10.7.0.4,chlorinevalvesensor,10.20503044128418,1
533,1582126826.10575,10.6.0.1,pump1sensor,9.41610336303711,1
534,1582126826.140365,10.7.0.3,municipaltanksensor,7.923126220703125,1
535,1582126826.147049,10.7.0.4,chlorinepumpsensor,10.919809341430664,1
536,1582126826.521936,10.6.0.1,reservoirsensor,9.396076202392578,1
537,1582126826.556624,10.7.0.4,chlorinatorsensor,7.114171981811523,1
538,1582126826.719521,10.6.0.2,valve2sensor,8.864879608154297,1
539,1582126826.729687,10.6.0.2,pump2sensor,7.105112075805664,1
540,1582126826.74183,10.7.0.3,valve3sensor,9.839057922363281,1
541,1582126826.742076,10.7.0.3,pump3sensor,10.542154312133789,1
542,1582126826.775465,10.7.0.4,chlorinetanksensor,7.402896881103516,1
543,1582126826.932001,10.6.0.1,valve1sensor,9.422063827514648,1
544,1582126826.941003,10.7.0.4,chlorinevalvesensor,10.384082794189453,1
545,1582126827.116416,10.6.0.1,pump1sensor,9.430885314941406,1
546,1582126827.149306,10.7.0.3,municipaltanksensor,7.355928421020508,1
547,1582126827.157916,10.7.0.4,chlorinepumpsensor,9.293079376220703,1
548,1582126827.528543,10.6.0.1,reservoirsensor,5.446910858154297,1
549,1582126827.562603,10.7.0.4,chlorinatorsensor,4.480838775634766,1
550,1582126827.727048,10.6.0.2,valve2sensor,5.974054336547852,1
551,1582126827.735155,10.6.0.2,pump2sensor,5.000114440917969,1
552,1582126827.747885,10.7.0.3,pump3sensor,4.647016525268555,1
553,1582126827.74809,10.7.0.3,valve3sensor,5.131959915161133,1
554,1582126827.783349,10.7.0.4,chlorinetanksensor,6.320953369140625,1
555,1582126827.94124,10.6.0.1,valve1sensor,7.6580047607421875,1
556,1582126827.947743,10.7.0.4,chlorinevalvesensor,5.531072616577148,1
557,1582126828.125235,10.6.0.1,pump1sensor,7.222890853881836,1
558,1582126828.156723,10.7.0.3,municipaltanksensor,7.009983062744141,1
559,1582126828.167427,10.7.0.4,chlorinepumpsensor,7.967948913574219,1
560,1582126828.54305,10.6.0.1,reservoirsensor,12.837886810302734,1
561,1582126828.57418,10.7.0.4,chlorinatorsensor,9.952068328857422,1
562,1582126828.738921,10.6.0.2,valve2sensor,10.253190994262695,1
563,1582126828.746095,10.6.0.2,pump2sensor,9.660005569458008,1
564,1582126828.758384,10.7.0.3,pump3sensor,9.250879287719727,1
565,1582126828.75872,10.7.0.3,valve3sensor,9.045124053955078,1
566,1582126828.794704,10.7.0.4,chlorinetanksensor,9.752988815307617,1
567,1582126828.953633,10.6.0.1,valve1sensor,10.75601577758789,1
568,1582126828.959061,10.7.0.4,chlorinevalvesensor,10.123968124389648,1
569,1582126829.139626,10.6.0.1,pump1sensor,12.773990631103516,1
570,1582126829.167003,10.7.0.3,municipaltanksensor,9.051084518432617,1
571,1582126829.17777,10.7.0.4,chlorinepumpsensor,9.0789794921875,1
572,1582126829.557932,10.6.0.1,reservoirsensor,13.252973556518555,1
573,1582126829.585146,10.7.0.4,chlorinatorsensor,9.352922439575195,1
574,1582126829.75188,10.6.0.2,valve2sensor,11.338949203491211,1
575,1582126829.770668,10.7.0.3,valve3sensor,10.395050048828125,1
576,1582126829.77104,10.7.0.3,pump3sensor,11.44099235534668,1
577,1582126829.807241,10.7.0.4,chlorinetanksensor,10.942220687866211,1
578,1582126829.966376,10.6.0.2,pump2sensor,219.03085708618164,1
579,1582126829.967531,10.6.0.1,valve1sensor,12.270927429199219,1
580,1582126829.970329,10.7.0.4,chlorinevalvesensor,10.050058364868164,1
581,1582126830.15125,10.6.0.1,pump1sensor,9.94110107421875,1
582,1582126830.17512,10.7.0.3,municipaltanksensor,6.494045257568359,1
583,1582126830.185713,10.7.0.4,chlorinepumpsensor,7.6580047607421875,1
584,1582126830.568316,10.6.0.1,reservoirsensor,9.099960327148438,1
585,1582126830.59436,10.7.0.4,chlorinatorsensor,7.652997970581055,1
586,1582126830.760857,10.6.0.2,valve2sensor,8.481025695800781,1
587,1582126830.779466,10.7.0.3,pump3sensor,6.797075271606445,1
588,1582126830.780917,10.7.0.3,valve3sensor,9.000778198242188,1
589,1582126830.818918,10.7.0.4,chlorinetanksensor,8.08405876159668,1
590,1582126830.9759,10.6.0.2,pump2sensor,7.90715217590332,1
591,1582126830.976303,10.6.0.1,valve1sensor,7.560968399047852,1
592,1582126830.979982,10.7.0.4,chlorinevalvesensor,8.426904678344727,1
593,1582126831.161484,10.6.0.1,pump1sensor,8.61501693725586,1
594,1582126831.185312,10.7.0.3,municipaltanksensor,8.57996940612793,1
595,1582126831.197206,10.7.0.4,chlorinepumpsensor,10.271787643432617,1
596,1582126831.579464,10.6.0.1,reservoirsensor,9.490966796875,1
597,1582126831.606075,10.7.0.4,chlorinatorsensor,10.113954544067383,1
598,1582126831.77373,10.6.0.2,valve2sensor,11.252880096435547,1
599,1582126831.790273,10.7.0.3,valve3sensor,7.812023162841797,1
600,1582126831.790937,10.7.0.3,pump3sensor,9.88006591796875,1
601,1582126831.828753,10.7.0.4,chlorinetanksensor,8.229970932006836,1
602,1582126831.988487,10.6.0.1,valve1sensor,10.579109191894531,1
603,1582126831.988837,10.6.0.2,pump2sensor,11.317014694213867,1
604,1582126832.173608,10.6.0.1,pump1sensor,10.859012603759766,1
605,1582126832.195816,10.7.0.3,municipaltanksensor,8.905887603759766,1
606,1582126832.206453,10.7.0.4,chlorinevalvesensor,225.15487670898438,1
607,1582126832.209905,10.7.0.4,chlorinepumpsensor,11.307954788208008,1
608,1582126832.589206,10.6.0.1,reservoirsensor,8.109807968139648,1
609,1582126832.616149,10.7.0.4,chlorinatorsensor,8.743047714233398,1
610,1582126832.785648,10.6.0.2,valve2sensor,10.675907135009766,1
611,1582126832.80024,10.7.0.3,pump3sensor,7.907867431640625,1
612,1582126832.80054,10.7.0.3,valve3sensor,9.031057357788086,1
613,1582126832.838985,10.7.0.4,chlorinetanksensor,8.918046951293945,1
614,1582126832.99858,10.6.0.1,valve1sensor,8.42595100402832,1
615,1582126832.998922,10.6.0.2,pump2sensor,8.471965789794922,1
616,1582126833.183086,10.6.0.1,pump1sensor,7.829904556274414,1
617,1582126833.205969,10.7.0.3,municipaltanksensor,8.499860763549805,1
618,1582126833.221845,10.7.0.4,chlorinevalvesensor,14.155149459838867,1
619,1582126833.222191,10.7.0.4,chlorinepumpsensor,11.096954345703125,1
620,1582126833.602092,10.6.0.1,reservoirsensor,11.260986328125,1
621,1582126833.624857,10.7.0.4,chlorinatorsensor,7.1392059326171875,1
622,1582126833.796441,10.6.0.2,valve2sensor,9.196996688842773,1
623,1582126833.815261,10.7.0.3,valve3sensor,13.453006744384766,1
624,1582126833.817642,10.7.0.3,pump3sensor,15.605926513671875,1
625,1582126833.850575,10.7.0.4,chlorinetanksensor,10.003089904785156,1
626,1582126834.013838,10.6.0.2,pump2sensor,13.31186294555664,1
627,1582126834.014368,10.6.0.1,valve1sensor,14.180898666381836,1
628,1582126834.21471,10.7.0.3,municipaltanksensor,8.186101913452148,1
629,1582126834.229354,10.7.0.4,chlorinevalvesensor,6.3190460205078125,1
630,1582126834.229853,10.7.0.4,chlorinepumpsensor,6.512880325317383,1
631,1582126834.398907,10.6.0.1,pump1sensor,215.47508239746094,1
632,1582126834.633741,10.7.0.4,chlorinatorsensor,7.964134216308594,1
633,1582126834.806266,10.6.0.2,valve2sensor,8.626937866210938,1
634,1582126834.81448,10.6.0.1,reservoirsensor,211.60292625427246,1
635,1582126834.823997,10.7.0.3,valve3sensor,7.530927658081055,1
636,1582126834.829453,10.7.0.3,pump3sensor,10.637998580932617,1
637,1582126834.85969,10.7.0.4,chlorinetanksensor,8.537054061889648,1
638,1582126835.024598,10.6.0.2,pump2sensor,9.525060653686523,1
639,1582126835.025457,10.6.0.1,valve1sensor,10.141134262084961,1
640,1582126835.223892,10.7.0.3,municipaltanksensor,7.932186126708984,1
641,1582126835.238371,10.7.0.4,chlorinevalvesensor,7.81702995300293,1
642,1582126835.238698,10.7.0.4,chlorinepumpsensor,7.027864456176758,1
643,1582126835.41128,10.6.0.1,pump1sensor,10.783910751342773,1
644,1582126835.644326,10.7.0.4,chlorinatorsensor,10.172843933105469,1
645,1582126835.81864,10.6.0.2,valve2sensor,11.02590560913086,1
646,1582126835.828288,10.6.0.1,reservoirsensor,11.568069458007812,1
647,1582126835.833336,10.7.0.3,valve3sensor,7.730960845947266,1
648,1582126835.838455,10.7.0.3,pump3sensor,7.811069488525391,1
649,1582126835.868034,10.7.0.4,chlorinetanksensor,6.695985794067383,1
650,1582126836.034705,10.6.0.1,valve1sensor,8.018970489501953,1
651,1582126836.036025,10.6.0.2,pump2sensor,10.69188117980957,1
652,1582126836.234275,10.7.0.3,municipaltanksensor,8.726119995117188,1
653,1582126836.248903,10.7.0.4,chlorinepumpsensor,8.949995040893555,1
654,1582126836.250209,10.7.0.4,chlorinevalvesensor,10.612010955810547,1
655,1582126836.420592,10.6.0.1,pump1sensor,8.096933364868164,1
656,1582126836.654267,10.7.0.4,chlorinatorsensor,8.48698616027832,1
657,1582126836.828949,10.6.0.2,valve2sensor,9.071826934814453,1
658,1582126836.844223,10.6.0.1,reservoirsensor,14.765024185180664,1
659,1582126836.844605,10.7.0.3,valve3sensor,10.096073150634766,1
660,1582126836.850336,10.7.0.3,pump3sensor,10.456085205078125,1
661,1582126836.876735,10.7.0.4,chlorinetanksensor,7.446050643920898,1
662,1582126837.04491,10.6.0.1,valve1sensor,9.09113883972168,1
663,1582126837.050702,10.6.0.2,pump2sensor,13.377904891967773,1
664,1582126837.245477,10.7.0.3,municipaltanksensor,9.586811065673828,1
665,1582126837.259399,10.7.0.4,chlorinevalvesensor,8.11004638671875,1
666,1582126837.259858,10.7.0.4,chlorinepumpsensor,10.228157043457031,1
667,1582126837.429594,10.6.0.1,pump1sensor,7.870912551879883,1
668,1582126837.664781,10.7.0.4,chlorinatorsensor,8.852005004882812,1
669,1582126837.837521,10.6.0.2,valve2sensor,8.111953735351562,1
670,1582126837.853019,10.6.0.1,reservoirsensor,7.222890853881836,1
671,1582126837.854792,10.7.0.3,valve3sensor,8.73112678527832,1
672,1582126837.859479,10.7.0.3,pump3sensor,7.772207260131836,1
673,1582126837.885379,10.7.0.4,chlorinetanksensor,7.178068161010742,1
674,1582126838.054899,10.6.0.1,valve1sensor,9.152889251708984,1
675,1582126838.061809,10.6.0.2,pump2sensor,9.521007537841797,1
676,1582126838.253566,10.7.0.3,municipaltanksensor,7.80487060546875,1
